Analyst Type,Job Title,Company Name,Rating,Job Location,Job State,Lower Salary USD,Upper Salary USD,Average Salary,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Data Engineer","Data Engineer","RunTitle
",4.2,"Austin"," TX",88000.0,163000.0,125500.0,"1 to 50",2012-01-01 00:00:00.000,"Private","Oil & Gas Exploration & Production","Oil, Gas, Energy & Utilities","Less than $1 million (USD)"
"Data Engineer","Data Science Engineer","Apple
",4.1,"Austin"," TX",88000.0,163000.0,125500.0,"10000+",1976-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$10+ billion (USD)"
"Data Engineer","Data Engineer","Tachyon Technologies
",4.4,"Austin"," TX",88000.0,163000.0,125500.0,"201 to 500",2011-01-01 00:00:00.000,"Private","IT Services","Information Technology","$10 to $25 million (USD)"
"Data Engineer","Data Engineer","Sense Corp
",3.8,"Austin"," TX",88000.0,163000.0,125500.0,"201 to 500",1996-01-01 00:00:00.000,"Private","Accounting","Accounting & Legal","$10 to $25 million (USD)"
"Data Engineer","Senior Data Engineer","SADA
",4.7,"Austin"," TX",88000.0,163000.0,125500.0,"51 to 200",2000-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Backend Platform Engineer","AffiniPay
",5.0,"Austin"," TX",88000.0,163000.0,125500.0,"51 to 200",2005-01-01 00:00:00.000,"Private","Financial Transaction Processing","Finance","$10 to $25 million (USD)"
"Data Engineer","Data Pipeline Engineer","Iodine Software
",5.0,"Austin"," TX",88000.0,163000.0,125500.0,"1 to 50",2010-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Data Engineer","Data Scientist (Engineering)","Zynga
",4.1,"Austin"," TX",88000.0,163000.0,125500.0,"1001 to 5000",2007-01-01 00:00:00.000,"Public","Video Games","Media","$500 million to $1 billion (USD)"
"Data Engineer","Mid-Level Data Engineer","Applied Information Sciences
",4.5,"Austin"," TX",88000.0,163000.0,125500.0,"501 to 1000",1982-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Data Engineer","Treehouse Technology Group, LLC
",4.9,"Austin"," TX",88000.0,163000.0,125500.0,"1 to 50",2013-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Analytics Engineer","Charles Schwab
",3.6,"Austin"," TX",88000.0,163000.0,125500.0,"10000+",1973-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$5 to $10 billion (USD)"
"Data Engineer","Senior Database Reliability Engineer","Cognite
",4.9,"Austin"," TX",88000.0,163000.0,125500.0,"201 to 500",2016-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Big Data Engineer","SpringML
",4.5,"Austin"," TX",79000.0,96000.0,87500.0,"1 to 50",2015-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Junior Data Engineer","Applied Information Sciences
",4.5,"Austin"," TX",79000.0,96000.0,87500.0,"501 to 1000",1982-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Data Engineer","Phunware, Inc
",3.2,"Austin"," TX",79000.0,96000.0,87500.0,"51 to 200",2009-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Associate Data Engineer","Scientific Games
",3.2,"Austin"," TX",79000.0,96000.0,87500.0,"5001 to 10000",1984-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)"
"Data Engineer","Data Engineer","EtiVenture, Inc.
",4.8,"Austin"," TX",79000.0,96000.0,87500.0,"1 to 50",2008-01-01 00:00:00.000,"Private","Consulting","Business Services","$10 to $25 million (USD)"
"Data Engineer","Data Migration Engineer","Q2 Software, Inc
",3.1,"Austin"," TX",79000.0,96000.0,87500.0,"1001 to 5000",2004-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$100 to $500 million (USD)"
"Data Engineer","Inside Sales Engineer","Aviat Networks
",3.5,"Austin"," TX",79000.0,96000.0,87500.0,"501 to 1000",2007-01-01 00:00:00.000,"Public","Telecommunications Services","Telecommunications","$100 to $500 million (USD)"
"Data Engineer","Data Engineer","LMI
",4.0,"Austin"," TX",79000.0,96000.0,87500.0,"1001 to 5000",1961-01-01 00:00:00.000,"Nonprofit Organization","Consulting","Business Services","$100 to $500 million (USD)"
"Data Engineer","Data Engineer","Procore Technologies
",4.2,"Austin"," TX",79000.0,96000.0,87500.0,"1001 to 5000",2002-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Engineer","Atos Syntel Inc.
",3.5,"Austin"," TX",79000.0,96000.0,87500.0,"10000+",1980-01-01 00:00:00.000,"Subsidiary or Business Segment","IT Services","Information Technology","$1 to $2 billion (USD)"
"Data Engineer","Data Engineer II","Forcepoint
",2.9,"Austin"," TX",79000.0,96000.0,87500.0,"1001 to 5000",2016-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Engineer","Octo Consulting Group
",3.9,"Austin"," TX",79000.0,96000.0,87500.0,"501 to 1000",2006-01-01 00:00:00.000,"Private","Consulting","Business Services","$50 to $100 million (USD)"
"Data Engineer","Engineer Development Program - Entry Level Power Engineer","Ercot
",3.6,"Austin"," TX",79000.0,96000.0,87500.0,"501 to 1000",1986-01-01 00:00:00.000,"Nonprofit Organization","Utilities","Oil, Gas, Energy & Utilities","$100 to $500 million (USD)"
"Data Engineer","Data Engineer","WorldQuant
",4.0,"Austin"," TX",79000.0,96000.0,87500.0,"501 to 1000",2007-01-01 00:00:00.000,"Private","Investment Banking & Asset Management","Finance","Unknown / Non-Applicable"
"Data Engineer","Big Data Engineer","Onica, a Rackspace Company
",4.3,"Austin"," TX",79000.0,96000.0,87500.0,"201 to 500",2017-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Engineer","OBXtek
",3.4,"Austin"," TX",79000.0,96000.0,87500.0,"501 to 1000",2009-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Data Engineer","NRCCUA
",4.2,"Austin"," TX",79000.0,96000.0,87500.0,"51 to 200",1972-01-01 00:00:00.000,"Private","Education Training Services","Education","Unknown / Non-Applicable"
"Data Engineer","Lead Data Engineer (St. Louis, Austin or Toronto)","Mastercard
",4.1,"Austin"," TX",79000.0,96000.0,87500.0,"10000+",1966-01-01 00:00:00.000,"Public","Financial Transaction Processing","Finance","$5 to $10 billion (USD)"
"Data Engineer","Sr Field Sales Engineer, Distribution","Silicon Labs
",4.5,"Austin"," TX",79000.0,96000.0,87500.0,"1001 to 5000",1996-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$500 million to $1 billion (USD)"
"Data Engineer","Software Engineer","ShipStation
",3.4,"Austin"," TX",79000.0,96000.0,87500.0,"51 to 200",2011-01-01 00:00:00.000,"Subsidiary or Business Segment","Computer Hardware & Software","Information Technology","$5 to $10 million (USD)"
"Data Engineer","Data Engineer II - ETL Engineer - Spectrum Enterprise","Spectrum
",2.9,"Austin"," TX",79000.0,96000.0,87500.0,"10000+",2016-01-01 00:00:00.000,"Subsidiary or Business Segment","Cable, Internet & Telephone Providers","Telecommunications","$10+ billion (USD)"
"Data Engineer","Junior Data Engineer","ISHPI Information Technologies
",3.5,"Austin"," TX",79000.0,96000.0,87500.0,"201 to 500",2006-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Senior Data Engineer","Unizin
",5.0,"Austin"," TX",79000.0,96000.0,87500.0,"1 to 50",2014-01-01 00:00:00.000,"Nonprofit Organization","Colleges & Universities","Education","Unknown / Non-Applicable"
"Data Engineer","Sr. Data Engineer","Bright Me",-1.0,"Austin"," TX",79000.0,96000.0,87500.0,"1 to 50",2017-01-01 00:00:00.000,"Unknown","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Data Engineer","Production Engineer - Payments Platform","Cubic
",3.3,"Austin"," TX",79000.0,96000.0,87500.0,"5001 to 10000",1951-01-01 00:00:00.000,"Public","Aerospace & Defense","Aerospace & Defense","$1 to $2 billion (USD)"
"Data Engineer","Data Engineer (Python/C#)","Dimensional Fund Advisors
",3.2,"Austin"," TX",79000.0,96000.0,87500.0,"1001 to 5000",1981-01-01 00:00:00.000,"Private","Investment Banking & Asset Management","Finance","$1 to $2 billion (USD)"
"Data Engineer","Jr. Data Engineer","IPT Associates
",3.6,"Austin"," TX",79000.0,96000.0,87500.0,"51 to 200",1992-01-01 00:00:00.000,"Private","Consulting","Business Services","Unknown / Non-Applicable"
"Data Engineer","Staff Big Data Engineer","Integral Ad Science
",3.5,"Austin"," TX",99000.0,177000.0,138000.0,"501 to 1000",2009-01-01 00:00:00.000,"Private","Internet","Information Technology","$100 to $500 million (USD)"
"Data Engineer","Data Engineer","SADA
",4.7,"Austin"," TX",99000.0,177000.0,138000.0,"51 to 200",2000-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Networking Solutions Engineer","Arm
",4.2,"Austin"," TX",99000.0,177000.0,138000.0,"5001 to 10000",1990-01-01 00:00:00.000,"Subsidiary or Business Segment","Computer Hardware & Software","Information Technology","$1 to $2 billion (USD)"
"Data Engineer","Software Engineer, Machine Learning","SailPoint Technologies
",4.7,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",2005-01-01 00:00:00.000,"Public","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)"
"Data Engineer","Data Engineer III (E3)","Applied Materials
",3.7,"Austin"," TX",99000.0,177000.0,138000.0,"10000+",1967-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$10+ billion (USD)"
"Data Engineer","Senior Data Engineer","Infoblox Inc.
",4.3,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1999-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)"
"Data Engineer","Sr. Data Engineer","Bright Health
",3.9,"Austin"," TX",99000.0,177000.0,138000.0,"201 to 500",2015-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)"
"Data Engineer","Product Test Engineer","Cirrus Logic
",4.3,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1984-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Data Engineer","Software Engineer","eHealth
",3.8,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1997-01-01 00:00:00.000,"Public","Insurance Agencies & Brokerages","Insurance","$100 to $500 million (USD)"
"Data Engineer","RFIC Design Engineer - New Graduates","Silicon Labs
",4.5,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1996-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$500 million to $1 billion (USD)"
"Data Engineer","Software Engineer - Platform Team","Cision
",2.9,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1892-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$500 million to $1 billion (USD)"
"Data Engineer","Data Engineer","Pro-Sphere Tek
",3.3,"Austin"," TX",99000.0,177000.0,138000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Full-Stack Engineer","RunTitle
",4.2,"Austin"," TX",99000.0,177000.0,138000.0,"1 to 50",2012-01-01 00:00:00.000,"Private","Oil & Gas Exploration & Production","Oil, Gas, Energy & Utilities","Less than $1 million (USD)"
"Data Engineer","Senior Systems Engineer, Asset & Configuration Management","Blackbaud
",3.6,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1981-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$500 million to $1 billion (USD)"
"Data Engineer","Software Engineer","Braintree
",3.5,"Austin"," TX",99000.0,177000.0,138000.0,"501 to 1000",2007-01-01 00:00:00.000,"Public","Financial Transaction Processing","Finance","$500 million to $1 billion (USD)"
"Data Engineer","Engineer - ASM/Conveyors","Flex
",3.8,"Austin"," TX",99000.0,177000.0,138000.0,"10000+",1969-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$10+ billion (USD)"
"Data Engineer","Senior Data Engineer","H E B
",4.3,"Austin"," TX",99000.0,177000.0,138000.0,"10000+",1905-01-01 00:00:00.000,"Private","Grocery Stores & Supermarkets","Retail","$10+ billion (USD)"
"Data Engineer","Senior Data Engineer","Intelligent Waves LLC
",4.0,"Austin"," TX",99000.0,177000.0,138000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Warehouse Engineer","Octo Consulting Group
",3.9,"Austin"," TX",99000.0,177000.0,138000.0,"501 to 1000",2006-01-01 00:00:00.000,"Private","Consulting","Business Services","$50 to $100 million (USD)"
"Data Engineer","Data Scientist - Nationwide Opportunities","Amazon
",3.9,"Austin"," TX",99000.0,177000.0,138000.0,"10000+",1994-01-01 00:00:00.000,"Public","Internet","Information Technology","$10+ billion (USD)"
"Data Engineer","Data engineer","Saicon Consultants Inc.
",3.3,"Austin"," TX",99000.0,177000.0,138000.0,"201 to 500",1998-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Data Engineer","Senior Analog Design Engineer","Cirrus Logic
",4.3,"Austin"," TX",99000.0,177000.0,138000.0,"1001 to 5000",1984-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Data Engineer","Quality Engineer","Flex
",3.8,"Austin"," TX",99000.0,177000.0,138000.0,"10000+",1969-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$10+ billion (USD)"
"Data Engineer","Enterprise Data Customer Engineer, Google Cloud","Google
",4.4,"Austin"," TX",99000.0,177000.0,138000.0,"10000+",1998-01-01 00:00:00.000,"Public","Internet","Information Technology","$10+ billion (USD)"
"Data Engineer","Data Engineer (remote)","Thrivent
",3.3,"Austin"," TX",99000.0,177000.0,138000.0,"5001 to 10000",1902-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$5 to $10 billion (USD)"
"Data Engineer","Software Engineer - Data Team","The Zebra
",3.9,"Austin"," TX",99000.0,177000.0,138000.0,"51 to 200",2012-01-01 00:00:00.000,"Private","Insurance Agencies & Brokerages","Insurance","Unknown / Non-Applicable"
"Data Engineer","Data Integration Engineer","Abrigo
",3.6,"Austin"," TX",52000.0,85000.0,68500.0,"201 to 500",2001-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)"
"Data Engineer","Senior Data Engineer","SADA
",4.7,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",2000-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Senior Staff Data Engineer","Bazaarvoice
",3.7,"Austin"," TX",52000.0,85000.0,68500.0,"501 to 1000",2005-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)"
"Data Engineer","Machine Learning Engineer","Enview
",5.0,"Austin"," TX",52000.0,85000.0,68500.0,"1 to 50",2015-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$1 to $5 million (USD)"
"Data Engineer","Senior Platform Engineer","Sysco Labs
",4.2,"Austin"," TX",52000.0,85000.0,68500.0,"201 to 500",2011-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Steward","The Zebra
",3.9,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",2012-01-01 00:00:00.000,"Private","Insurance Agencies & Brokerages","Insurance","Unknown / Non-Applicable"
"Data Engineer","Data Integration Engineer","Treehouse Technology Group, LLC
",4.9,"Austin"," TX",52000.0,85000.0,68500.0,"1 to 50",2013-01-01 00:00:00.000,"Private","IT Services","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Cloud Data Warehouse Engineer, Professional Services","Google
",4.4,"Austin"," TX",52000.0,85000.0,68500.0,"10000+",1998-01-01 00:00:00.000,"Public","Internet","Information Technology","$10+ billion (USD)"
"Data Engineer","Data Warehousing Engineer","Tech Mahindra (Americas) Inc.
",3.7,"Austin"," TX",52000.0,85000.0,68500.0,"10000+",1986-01-01 00:00:00.000,"Public","IT Services","Information Technology","$2 to $5 billion (USD)"
"Data Engineer","Senior Data Engineer","Praetorian
",4.7,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",2010-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$10 to $25 million (USD)"
"Data Engineer","Artificial Intelligence Engineer","Axiom Group
",4.7,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",1987-01-01 00:00:00.000,"Private","Transportation Equipment Manufacturing","Manufacturing","$25 to $50 million (USD)"
"Data Engineer","Data Engineering Manager","Facebook
",4.5,"Austin"," TX",52000.0,85000.0,68500.0,"10000+",2004-01-01 00:00:00.000,"Public","Internet","Information Technology","$5 to $10 billion (USD)"
"Data Engineer","Senior Data Engineer","Civit",-1.0,"Austin"," TX",52000.0,85000.0,68500.0,"1 to 50",2019-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$1 to $5 million (USD)"
"Data Engineer","Senior Data Engineer (St. Louis, Austin or Toronto)","Mastercard
",4.1,"Austin"," TX",52000.0,85000.0,68500.0,"10000+",1966-01-01 00:00:00.000,"Public","Financial Transaction Processing","Finance","$5 to $10 billion (USD)"
"Data Engineer","Big Data Engineer","CYNET SYSTEMS
",4.0,"Austin"," TX",52000.0,85000.0,68500.0,"501 to 1000",2010-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Sr. Software Engineer","Kazoo
",4.0,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",2013-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Software Engineer - Product","Quora
",4.2,"Austin"," TX",52000.0,85000.0,68500.0,"201 to 500",2009-01-01 00:00:00.000,"Private","Internet","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Staff Software Engineer - Data Platform (Remote)","Compass
",4.0,"Austin"," TX",52000.0,85000.0,68500.0,"1001 to 5000",2012-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$500 million to $1 billion (USD)"
"Data Engineer","Enterprise Infrastructure Customer Engineer, Google Cloud","Google
",4.4,"Austin"," TX",52000.0,85000.0,68500.0,"10000+",1998-01-01 00:00:00.000,"Public","Internet","Information Technology","$10+ billion (USD)"
"Data Engineer","Senior Data Engineer (ATX)","Ethos Life
",4.2,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",2016-01-01 00:00:00.000,"Private","Internet","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Warehouse Engineer","OBXtek
",3.4,"Austin"," TX",52000.0,85000.0,68500.0,"501 to 1000",2009-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Manufacturing Data Analytics Engineer","General Motors
",3.6,"Austin"," TX",52000.0,85000.0,68500.0,"10000+",1908-01-01 00:00:00.000,"Public","Transportation Equipment Manufacturing","Manufacturing","$10+ billion (USD)"
"Data Engineer","Lead Data Engineer","Aunt Bertha, a Public Benefit Corp.
",4.2,"Austin"," TX",52000.0,85000.0,68500.0,"51 to 200",2010-01-01 00:00:00.000,"Private","Internet","Information Technology","$5 to $10 million (USD)"
"Data Engineer","Analog Design Engineer","Cirrus Logic
",4.3,"Austin"," TX",52000.0,85000.0,68500.0,"1001 to 5000",1984-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Data Engineer","Network Principal Engineer","Blackbaud
",3.6,"Austin"," TX",52000.0,85000.0,68500.0,"1001 to 5000",1981-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$500 million to $1 billion (USD)"
"Data Engineer","Data Engineer (Mid-Level)","CyberCoders
",4.2,"Austin"," TX",52000.0,85000.0,68500.0,"201 to 500",1999-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Engineer","CPU Performance –Sr Principal Modeling Engineer","Arm
",4.2,"Austin"," TX",52000.0,85000.0,68500.0,"5001 to 10000",1990-01-01 00:00:00.000,"Subsidiary or Business Segment","Computer Hardware & Software","Information Technology","$1 to $2 billion (USD)"
"Data Engineer","Senior Product Support Engineer","BigCommerce
",4.0,"Austin"," TX",52000.0,85000.0,68500.0,"501 to 1000",2009-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Mid-Level Data Engineer","Applied Information Sciences
",4.5,"Austin"," TX",67000.0,126000.0,96500.0,"501 to 1000",1982-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Data Scientist (Engineering)","Zynga
",4.1,"Austin"," TX",67000.0,126000.0,96500.0,"1001 to 5000",2007-01-01 00:00:00.000,"Public","Video Games","Media","$500 million to $1 billion (USD)"
"Data Engineer","Software Engineer","Dun & Bradstreet
",3.1,"Austin"," TX",67000.0,126000.0,96500.0,"1001 to 5000",1841-01-01 00:00:00.000,"Public","IT Services","Information Technology","$1 to $2 billion (USD)"
"Data Engineer","Security & Infrastructure Engineer","Catapult Systems
",4.4,"Austin"," TX",67000.0,126000.0,96500.0,"201 to 500",1993-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","AWS Data Engineer","NextXap, Inc.
",1.6,"Austin"," TX",67000.0,126000.0,96500.0,"501 to 1000",2003-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$10 to $25 million (USD)"
"Data Engineer","Software Development Engineer","Amazon
",3.9,"Austin"," TX",67000.0,126000.0,96500.0,"10000+",1994-01-01 00:00:00.000,"Public","Internet","Information Technology","$10+ billion (USD)"
"Data Engineer","AVP, Digital/Marketing Data Architect and Engineer","LPL Financial
",3.5,"Austin"," TX",67000.0,126000.0,96500.0,"1001 to 5000",1968-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$2 to $5 billion (USD)"
"Data Engineer","Analytics Engineer","Dun & Bradstreet
",3.1,"Austin"," TX",67000.0,126000.0,96500.0,"1001 to 5000",1841-01-01 00:00:00.000,"Public","IT Services","Information Technology","$1 to $2 billion (USD)"
"Data Engineer","Software Engineer","Apple
",4.1,"Austin"," TX",67000.0,126000.0,96500.0,"10000+",1976-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$10+ billion (USD)"
"Data Engineer","Business Intelligence Engineer","Electronic Arts
",3.9,"Austin"," TX",67000.0,126000.0,96500.0,"5001 to 10000",1982-01-01 00:00:00.000,"Public","Video Games","Media","$2 to $5 billion (USD)"
"Data Engineer","Software Engineer","REX
",4.0,"Austin"," TX",67000.0,126000.0,96500.0,"51 to 200",2015-01-01 00:00:00.000,"Private","Real Estate","Real Estate","Unknown / Non-Applicable"
"Data Engineer","Senior Software Engineer - Duo Security","Cisco Systems - Engineering - Software
",4.1,"Austin"," TX",67000.0,126000.0,96500.0,"10000+",1984-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$10+ billion (USD)"
"Data Engineer","Analytics Graphics UI Applications Engineer, Project Level","Rockwell Automation
",3.7,"Austin"," TX",67000.0,126000.0,96500.0,"10000+",1903-01-01 00:00:00.000,"Public","Industrial Manufacturing","Manufacturing","$5 to $10 billion (USD)"
"Data Engineer","Technical Lead Engineer","AffiniPay
",5.0,"Austin"," TX",67000.0,126000.0,96500.0,"51 to 200",2005-01-01 00:00:00.000,"Private","Financial Transaction Processing","Finance","$10 to $25 million (USD)"
"Data Engineer","Software Engineer","Amazon
",3.9,"Austin"," TX",67000.0,126000.0,96500.0,"10000+",1994-01-01 00:00:00.000,"Public","Internet","Information Technology","$10+ billion (USD)"
"Data Engineer","Senior Software Engineer, Application Solutions (Austin)","Medallia
",3.9,"Austin"," TX",67000.0,126000.0,96500.0,"1001 to 5000",2001-01-01 00:00:00.000,"Public","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)"
"Data Engineer","AMS Verification and Modeling Engineer","Cirrus Logic
",4.3,"Austin"," TX",67000.0,126000.0,96500.0,"1001 to 5000",1984-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Data Engineer","Data Engineer (Mid-Level)","CyberCoders
",4.2,"Austin"," TX",82000.0,130000.0,106000.0,"201 to 500",1999-01-01 00:00:00.000,"Subsidiary or Business Segment","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Data Engineer","Principal Data Engineer - Kafka SME","Procore Technologies
",4.2,"Austin"," TX",82000.0,130000.0,106000.0,"1001 to 5000",2002-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Data Warehouse Engineer","ISHPI Information Technologies
",3.5,"Austin"," TX",82000.0,130000.0,106000.0,"201 to 500",2006-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Data Engineer","Applications Engineer - Sensor/Haptics","Cirrus Logic
",4.3,"Austin"," TX",82000.0,130000.0,106000.0,"1001 to 5000",1984-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Data Engineer","Kafka Data Engineer (remote)","Thrivent
",3.3,"Austin"," TX",82000.0,130000.0,106000.0,"5001 to 10000",1902-01-01 00:00:00.000,"Nonprofit Organization","Insurance Carriers","Insurance","$5 to $10 billion (USD)"
"Data Engineer","Reporting Data Architect","Apple
",4.1,"Austin"," TX",82000.0,130000.0,106000.0,"10000+",1976-01-01 00:00:00.000,"Public","Computer Hardware & Software","Information Technology","$10+ billion (USD)"
"Data Engineer","Teardown Research Engineer","Cirrus Logic
",4.3,"Austin"," TX",82000.0,130000.0,106000.0,"1001 to 5000",1984-01-01 00:00:00.000,"Public","Electrical & Electronic Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Data Engineer","Jr. Data Engineer with Security Clearance","IPT Associates
",3.6,"Austin"," TX",82000.0,130000.0,106000.0,"51 to 200",1992-01-01 00:00:00.000,"Private","Consulting","Business Services","Unknown / Non-Applicable"
"Data Engineer","Software Escalation Engineer","Forcepoint
",2.9,"Austin"," TX",82000.0,130000.0,106000.0,"1001 to 5000",2016-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable"
"Data Engineer","Professional Engineer","Hellas Construction
",2.5,"Austin"," TX",82000.0,130000.0,106000.0,"501 to 1000",2003-01-01 00:00:00.000,"Private","Construction","Construction, Repair & Maintenance","$100 to $500 million (USD)"
"Data Engineer","Lead Data Engineer","BrainTree Consulting Inc
",2.7,"Austin"," TX",82000.0,130000.0,106000.0,"1 to 50",2004-01-01 00:00:00.000,"Other Organization","Consulting","Business Services","Unknown / Non-Applicable"
"Data Engineer","Sr Snowflake Data Engineer","EtiVenture, Inc.
",4.8,"Austin"," TX",82000.0,130000.0,106000.0,"1 to 50",2008-01-01 00:00:00.000,"Private","Consulting","Business Services","$10 to $25 million (USD)"
